predicted_label,pvalue,enrichment
GO:0016765,,0.044444444444444446
GO:0044281,,0.020781379883624274
GO:0044283,,0.04276315789473684
Pfam:PF01512,,0.0
Pfam:PF00892,,0.0
Pfam:PF10531,,0.0
Pfam:CL0072,,0.0
Pfam:PF10589,,0.0
EC:7.-.-.-,,0.0425531914893617
EC:7.1.-.-,,0.037037037037037035
EC:7.1.1.-,,0.05
GO:0051539,,0.041379310344827586
GO:0051287,,0.04477611940298507
GO:0010181,,0.027777777777777776
GO:0030964,,0.125
GO:0003954,,0.05263157894736842
GO:0008137,,0.06666666666666667
GO:1902494,,0.022222222222222223
GO:0050136,,0.058823529411764705
GO:0050662,,0.034161490683229816
GO:0048037,,0.027823240589198037
GO:0015980,,0.019230769230769232
GO:0045333,,0.0
GO:0006091,,0.024
GO:0098796,,0.011976047904191617
GO:0051536,,0.03414634146341464
GO:0051540,,0.034482758620689655
GO:0055114,,0.024844720496894408
GO:0016651,,0.0196078431372549
GO:0016655,,0.045454545454545456
GO:0044459,,0.018292682926829267
GO:0098797,,0.011235955056179775
GO:1990204,,0.037037037037037035
GO:0045272,,0.0
GO:0048038,,0.047619047619047616
GO:0045271,,0.0
GO:0098803,,0.0
Pfam:CL0276,,0.0
GO:0009060,,0.0
GO:0019012,,0.0
Pfam:PF00419,,0.007936507936507936
GO:0016043,,0.014492753623188406
GO:0005515,,0.01876675603217158
EC:3.1.-.-,,0.009324009324009324
GO:0004519,,0.0
GO:0032774,,0.024096385542168676
GO:0006269,,0.0
GO:0016070,,0.024896265560165973
GO:0044271,,0.025440313111545987
GO:0044427,,0.0
GO:0044446,,0.0
GO:0034654,,0.033582089552238806
GO:0018130,,0.04556962025316456
GO:1990077,,0.0
GO:0032993,,0.0
GO:0044422,,0.0
Pfam:PF13018,,0.0
GO:0006260,,0.010309278350515464
Pfam:PF05658,,0.0
Pfam:PF03895,,0.0
Pfam:CL0193,,0.0
GO:0009986,,0.0
GO:0044462,,0.0047169811320754715
GO:0009279,,0.004901960784313725
GO:0019867,,0.006896551724137931
Pfam:PF07729,,0.0
GO:0009405,,0.0
GO:0007155,,0.0
Pfam:CL0388,,0.0
Pfam:CL0159,,0.014705882352941176
GO:0050794,,0.01706827309236948
GO:0006812,,0.017699115044247787
GO:0005507,,0.07692307692307693
GO:0006825,,0.1111111111111111
GO:0030001,,0.028169014084507043
GO:0006811,,0.0058309037900874635
GO:0042597,,0.009302325581395349
GO:0042221,,0.030120481927710843
GO:0046688,,0.16666666666666666
GO:0010038,,0.05
GO:0010035,,0.029411764705882353
GO:0000041,,0.05555555555555555
GO:0046914,,0.014164305949008499
GO:0006810,,0.008982035928143712
Pfam:PF14863,,0.0
Pfam:CL0381,,0.0
GO:0050896,,0.017543859649122806
Pfam:PF00753,,0.0
Pfam:CL0311,,0.25
Pfam:CL0020,,0.0
EC:3.1.6.-,,0.0
GO:0018741,,0.0
GO:0018909,,0.0
Pfam:PF03406,,0.0
GO:0008484,,0.0
Pfam:PF03335,,0.0
Pfam:PF01418,,0.0
GO:0022610,,0.006211180124223602
Pfam:CL0067,,0.0
GO:0044423,,0.0
Pfam:PF01380,,0.0
GO:0031323,,0.016778523489932886
GO:0048519,,0.01764705882352941
GO:0010468,,0.01444043321299639
GO:0009889,,0.01592920353982301
GO:0009892,,0.01680672268907563
GO:0031326,,0.014056224899598393
GO:0048523,,0.016666666666666666
GO:0010556,,0.013435700575815739
GO:0019222,,0.01639344262295082
GO:0010629,,0.009900990099009901
GO:0019219,,0.013245033112582781
GO:0051252,,0.014669926650366748
GO:2000112,,0.012320328542094456
GO:0009890,,0.010309278350515464
GO:2001141,,0.011494252873563218
GO:0051171,,0.011131725417439703
GO:0051172,,0.0
GO:1903506,,0.0136986301369863
GO:0031327,,0.011235955056179775
GO:0010605,,0.009174311926605505
GO:0031324,,0.010752688172043012
GO:0060255,,0.014450867052023121
GO:1901135,,0.035196687370600416
GO:0006355,,0.01348314606741573
GO:2000113,,0.0
GO:0010558,,0.0
GO:0045934,,0.0
GO:1902679,,0.0
GO:1903507,,0.0
GO:0051253,,0.0
GO:0080090,,0.013059701492537313
GO:0045892,,0.0
GO:0040011,,0.0
GO:0005576,,0.0024630541871921183
Pfam:CL0483,,0.14285714285714285
Pfam:PF02955,,0.0
GO:0071973,,0.0
Pfam:PF02951,,0.0
EC:6.-.-.-,,0.01680672268907563
EC:6.3.-.-,,0.03076923076923077
EC:6.3.2.-,,0.0
GO:0016881,,0.0
EC:6.3.2.3,,0.0
GO:0005829,,0.02072538860103627
GO:0004363,,0.0
GO:0016874,,0.015037593984962405
GO:0016879,,0.03636363636363636
Pfam:PF17289,,0.0
Pfam:PF06056,,0.0
GO:0042886,,0.006211180124223602
GO:0045184,,0.006060606060606061
GO:0033036,,0.0
GO:0071702,,0.003883495145631068
GO:0008104,,0.0
GO:0015833,,0.0064516129032258064
GO:0015031,,0.0
GO:0046903,,0.0
GO:0071806,,0.0
GO:0030255,,0.0
GO:0044097,,0.0
GO:0055085,,0.00911854103343465
Pfam:PF00535,,0.0
GO:0071705,,0.0037313432835820895
EC:2.4.-.-,,0.0023923444976076554
GO:0006950,,0.016293279022403257
Pfam:CL0299,,0.014925373134328358
EC:2.7.1.-,,0.011834319526627219
EC:3.4.21.-,,0.028985507246376812
EC:3.4.-.-,,0.020512820512820513
Pfam:CL0035,,0.047619047619047616
EC:3.5.3.-,,0.0
EC:3.5.3.9,,0.0
GO:0000256,,0.0
GO:0042802,,0.032520325203252036
GO:1901565,,0.01744186046511628
GO:0044270,,0.013513513513513514
GO:0042803,,0.0
GO:0016813,,0.0
GO:0000255,,0.0
GO:0043605,,0.0
GO:0043603,,0.02252252252252252
GO:0046700,,0.02666666666666667
GO:0047652,,0.0
GO:0009442,,0.0
GO:0046983,,0.0
GO:0030145,,0.02857142857142857
GO:0006144,,0.0
GO:0072521,,0.04504504504504504
GO:0055086,,0.03496503496503497
GO:1901361,,0.018867924528301886
Pfam:PF01548,,0.0
GO:0044248,,0.018421052631578946
GO:0017144,,0.019455252918287938
GO:0009112,,0.022222222222222223
GO:0042623,,0.004694835680751174
GO:0044455,,0.0
Pfam:PF02371,,0.0
Pfam:PF02535,,0.0
GO:0006281,,0.022222222222222223
GO:0072511,,0.25
GO:0008324,,0.005813953488372093
GO:0022890,,0.008264462809917356
GO:0070838,,0.5
GO:0015318,,0.011406844106463879
GO:0015075,,0.01195219123505976
GO:0046873,,0.017857142857142856
Pfam:PF08841,,0.0
GO:0006829,,0.3333333333333333
Pfam:PF00436,,0.0
GO:0051716,,0.02066115702479339
GO:0034645,,0.016632016632016633
GO:0003697,,0.0
GO:0006974,,0.02
Pfam:PF13593,,0.0
Pfam:PF01061,,0.0
GO:0033554,,0.02109704641350211
GO:0015291,,0.0
GO:0015293,,0.0
GO:0098533,,0.015873015873015872
GO:0043190,,0.014705882352941176
GO:1902495,,0.0136986301369863
GO:1990351,,0.013513513513513514
EC:2.1.1.10,,0.0
EC:2.1.-.-,,0.0078125
EC:2.1.1.-,,0.004273504273504274
GO:0008898,,0.0
GO:0033528,,0.0
GO:0033477,,0.0
GO:0008172,,0.0
GO:1901605,,0.04639175257731959
GO:1901607,,0.06722689075630252
GO:0009067,,0.05
GO:0047150,,0.0
GO:0006575,,0.0
GO:0009086,,0.0
GO:0006555,,0.0
GO:0000097,,0.0
GO:0008168,,0.0055248618784530384
GO:0000096,,0.0
GO:0044272,,0.06153846153846154
GO:0006790,,0.04672897196261682
GO:0016741,,0.009569377990430622
GO:0009066,,0.03508771929824561
Pfam:CL0348,,0.0
Pfam:PF00561,,0.0
GO:0008757,,0.0
Pfam:CL0287,,0.013333333333333334
GO:0043229,,0.0039447731755424065
GO:0043226,,0.0035842293906810036
GO:0043227,,0.0
GO:0043711,,0.005714285714285714
GO:0009297,,0.013157894736842105
GO:0015473,,0.013513513513513514
GO:0071840,,0.013392857142857142
GO:0015267,,0.013793103448275862
GO:0022803,,0.013793103448275862
GO:0015288,,0.00847457627118644
GO:0030030,,0.00546448087431694
GO:0022607,,0.012987012987012988
GO:0044780,,0.0
GO:0044781,,0.0
GO:0009425,,0.0
GO:0044461,,0.0
GO:0030031,,0.011764705882352941
GO:0044463,,0.0
GO:0035592,,0.0
GO:0140352,,0.0
GO:0070925,,0.0
GO:0006996,,0.0
GO:0002790,,0.0
GO:0071692,,0.0
Pfam:PF04074,,0.0
GO:0009306,,0.0
Pfam:PF03245,,0.0
GO:0032940,,0.0
GO:0033644,,0.0
Pfam:PF00072,,0.019230769230769232
Pfam:PF00486,,0.043478260869565216
GO:0060089,,0.017857142857142856
GO:0000156,,0.08333333333333333
GO:0000984,,0.11764705882352941
GO:0000986,,0.2
GO:0001017,,0.19047619047619047
GO:1990837,,0.11538461538461539
GO:0003690,,0.08108108108108109
GO:0001216,,0.0
GO:0001067,,0.07317073170731707
GO:0044212,,0.06976744186046512
GO:0000987,,0.2
Pfam:CL0182,,0.0
GO:0000976,,0.09523809523809523
GO:0015556,,0.0
GO:0008509,,0.00980392156862745
GO:0046943,,0.0
GO:0005310,,0.0
Pfam:PF00171,,0.09523809523809523
GO:0005342,,0.0
GO:0008514,,0.0
EC:1.-.-.-,,0.02268041237113402
EC:1.2.-.-,,0.05128205128205128
EC:1.2.1.26,,0.0
EC:1.2.1.-,,0.06896551724137931
GO:0016903,,0.04878048780487805
GO:0016620,,0.058823529411764705
Pfam:CL0556,,0.0
Pfam:PF00345,,0.0
GO:0044429,,0.0
Pfam:PF02753,,0.0
GO:0061077,,0.0
GO:0006457,,0.01282051282051282
GO:0030288,,0.014925373134328358
GO:0098932,,0.0
GO:0052368,,0.0
GO:0052008,,0.0
GO:0052009,,0.0
GO:0039678,,0.0
GO:0044661,,0.0
GO:0052043,,0.0
GO:0052188,,0.0
GO:0052185,,0.0
GO:0052111,,0.0
GO:0052333,,0.0
GO:0052339,,0.0
GO:0098933,,0.0
Pfam:PF13401,,0.0
GO:0098994,,0.0
Pfam:CL0177,,0.0
GO:0008094,,0.0
GO:0019808,,0.0
GO:0003684,,0.0625
GO:0015846,,0.0
GO:0019810,,0.0
GO:0015847,,0.0
GO:0015696,,0.0
GO:0070405,,0.0
Pfam:PF01048,,0.0
GO:0015695,,0.0
EC:2.4.2.1,,0.0
EC:2.4.2.-,,0.043478260869565216
GO:1901657,,0.045454545454545456
GO:0009116,,0.046511627906976744
GO:0004731,,0.0
GO:0016757,,0.005763688760806916
GO:0046094,,0.0
GO:0006149,,0.0
GO:0016763,,0.041666666666666664
GO:0009120,,0.0
GO:0042453,,0.0
GO:0006161,,0.0
GO:0046124,,0.0
GO:1903228,,0.0
GO:1903227,,0.0
GO:0046122,,0.0
GO:0047975,,0.0
GO:1901658,,0.0
GO:0046121,,0.0
GO:0009164,,0.0
GO:0016799,,0.058823529411764705
Pfam:PF00534,,0.016260162601626018
GO:0044282,,0.010067114093959731
GO:0019439,,0.011111111111111112
GO:1901136,,0.0
GO:0034656,,0.0
Pfam:PF13439,,0.02040816326530612
GO:0009289,,0.0038314176245210726
Pfam:PF00078,,0.0
Pfam:PF02796,,0.02
Pfam:PF00239,,0.016129032258064516
GO:0042995,,0.004524886877828055
EC:3.6.-.-,,0.0064516129032258064
GO:0000150,,0.017857142857142856
GO:0004386,,0.0
Pfam:CL0110,,0.0
EC:2.4.1.-,,0.0
GO:0016051,,0.019543973941368076
GO:0000271,,0.017241379310344827
GO:0033692,,0.01744186046511628
GO:0016758,,0.0
GO:0005976,,0.022058823529411766
GO:0008194,,0.0
GO:0034637,,0.0213903743315508
GO:0009055,,0.0
Pfam:PF01943,,0.0
GO:0090729,,0.0
GO:0002376,,0.0
Pfam:PF07722,,0.0
GO:0046685,,0.0
EC:3.5.1.-,,0.0
EC:3.5.1.94,,0.0
GO:0033969,,0.0
GO:0016811,,0.0
GO:0009447,,0.0
GO:0009308,,0.0
GO:0009310,,0.0
GO:0044106,,0.0
GO:0006598,,0.0
GO:0006595,,0.0
GO:0042402,,0.0
GO:0006576,,0.0
GO:0097164,,0.0
GO:0009445,,0.0
GO:0009064,,0.058823529411764705
Pfam:CL0419,,0.0
GO:0006541,,0.05263157894736842
GO:0097588,,0.0
GO:0009288,,0.0
GO:0006935,,0.0
GO:0001539,,0.0
GO:0003774,,0.0
GO:0006928,,0.0
GO:0042330,,0.0
GO:0048870,,0.0
GO:0043228,,0.010416666666666666
Pfam:CL0063,,0.015151515151515152
Pfam:PF01408,,0.0
EC:2.8.-.-,,0.029411764705882353
Pfam:PF02894,,0.0
EC:2.8.3.-,,0.0
GO:0016782,,0.06666666666666667
GO:0008410,,0.0
GO:0004312,,0.0
GO:0051259,,0.0
GO:0051289,,0.0
GO:0016746,,0.0049261083743842365
GO:0051262,,0.0
GO:0016747,,0.008064516129032258
GO:0004318,,0.0
GO:0065003,,0.0
GO:0030497,,0.0
GO:0016631,,0.0
GO:0043933,,0.0
Pfam:CL0331,,0.0
GO:0051260,,0.0
GO:0006629,,0.02857142857142857
GO:0033643,,0.0
GO:0020002,,0.0
GO:0019835,,0.0
GO:0018995,,0.0
GO:0052192,,0.0
GO:0019076,,0.0
GO:0052126,,0.0
Pfam:CL0025,,0.0
GO:0035890,,0.0
Pfam:PF02518,,0.0
Pfam:PF00989,,0.0
GO:0035891,,0.0
Pfam:CL0183,,0.0
Pfam:PF14689,,0.0
Pfam:PF17203,,0.0
EC:2.7.13.-,,0.0
EC:2.7.13.3,,0.0
GO:0140096,,0.0273972602739726
GO:0016775,,0.0
GO:0000155,,0.0
GO:0004673,,0.0
Pfam:CL0058,,0.041666666666666664
GO:0004672,,0.012345679012345678
GO:0140299,,0.0
Pfam:CL0369,,0.125
Pfam:PF11941,,0.0
EC:3.2.-.-,,0.022058823529411766
EC:3.2.1.-,,0.01818181818181818
EC:3.2.1.93,,0.0
GO:0016052,,0.034482758620689655
GO:0016798,,0.02158273381294964
GO:0004553,,0.02
GO:0044262,,0.028469750889679714
GO:0008788,,0.0
GO:0009313,,0.0
GO:0016160,,0.0
GO:0004556,,0.0
GO:0009311,,0.01639344262295082
GO:0005993,,0.0
GO:0044275,,0.06818181818181818
GO:0015926,,0.0
GO:0004520,,0.0
Pfam:PF01706,,0.0
GO:0004803,,0.0
GO:0006313,,0.0
Pfam:PF14842,,0.0
Pfam:PF14841,,0.0
GO:0017004,,0.0
Pfam:PF00106,,0.07692307692307693
GO:0034622,,0.0
EC:1.1.1.140,,0.0
GO:0006066,,0.028985507246376812
GO:0019407,,0.0
GO:0006059,,0.06666666666666667
GO:1901616,,0.021739130434782608
GO:1901615,,0.017241379310344827
GO:0006062,,0.0
GO:0006060,,0.0
GO:0009010,,0.0
GO:0046164,,0.022222222222222223
GO:0019405,,0.07692307692307693
GO:0046174,,0.045454545454545456
GO:0019751,,0.06060606060606061
GO:0019400,,0.07142857142857142
GO:0008237,,0.022988505747126436
GO:0070011,,0.03684210526315789
GO:0034248,,0.034482758620689655
Pfam:CL0289,,0.0
Pfam:PF10396,,0.0
GO:0006417,,0.038461538461538464
Pfam:PF12631,,0.0
GO:0009451,,0.05084745762711865
GO:0043412,,0.008438818565400843
GO:0006396,,0.04597701149425287
GO:0034660,,0.03418803418803419
GO:0034470,,0.0379746835443038
GO:0006399,,0.044444444444444446
GO:0006400,,0.05128205128205128
GO:0008033,,0.05
Pfam:PF01261,,0.0
EC:5.3.1.35,,0.0
EC:5.3.1.-,,0.0
EC:5.3.-.-,,0.0
EC:5.-.-.-,,0.02072538860103627
GO:0016857,,0.0
GO:0016853,,0.0213903743315508
GO:0016854,,0.0
Pfam:PF01370,,0.0
Pfam:CL0378,,0.0
Pfam:PF00501,,0.0
Pfam:CL0149,,0.0
GO:0050577,,0.0
Pfam:PF00668,,0.0
Pfam:CL0314,,0.0
Pfam:PF00550,,0.0
Pfam:PF00975,,0.0
EC:2.7.7.-,,0.015503875968992248
GO:0033218,,0.05714285714285714
GO:0047527,,0.0
GO:0043604,,0.017142857142857144
GO:0043038,,0.0
GO:0043041,,0.0
GO:0009239,,0.0
GO:0009238,,0.0
GO:0072341,,0.0625
GO:0009366,,0.0
GO:0019184,,0.0
GO:0043043,,0.007246376811594203
GO:0031177,,0.0
GO:0006518,,0.014388489208633094
GO:0019748,,0.03225806451612903
GO:0009713,,0.0
GO:0044550,,0.047619047619047616
GO:0019540,,0.0
GO:0019842,,0.017699115044247787
GO:0009712,,0.0
GO:0051188,,0.03954802259887006
GO:0009237,,0.0
GO:0018958,,0.0
Pfam:CL0320,,0.0
GO:0019290,,0.0
Pfam:PF00717,,0.022222222222222223
GO:0051186,,0.03773584905660377
GO:0046189,,0.0
GO:1901617,,0.0
Pfam:PF01381,,0.007352941176470588
Pfam:CL0658,,0.0
GO:0035821,,0.0
Pfam:PF03212,,0.0
GO:0001906,,0.0
Pfam:CL0268,,0.0
Pfam:PF03797,,0.0
GO:0031640,,0.0
GO:0044364,,0.0
Pfam:CL0248,,0.0
Pfam:PF12796,,0.0
Pfam:CL0108,,0.0
EC:2.7.2.-,,0.125
EC:2.7.2.1,,0.0
GO:0008776,,0.0
GO:0006084,,0.2
GO:0006085,,0.2
GO:0071616,,0.25
GO:0006637,,0.17647058823529413
GO:1901137,,0.04966887417218543
GO:0009108,,0.04504504504504504
GO:0006732,,0.046511627906976744
GO:0033866,,0.13333333333333333
GO:0033865,,0.10714285714285714
GO:0000287,,0.029069767441860465
GO:1901293,,0.061946902654867256
GO:0006753,,0.05521472392638037
GO:0009165,,0.06481481481481481
GO:0090407,,0.04926108374384237
GO:0009117,,0.05625
GO:0019637,,0.05136986301369863
GO:0016774,,0.11764705882352941
GO:0006796,,0.04504504504504504
GO:0034033,,0.13333333333333333
GO:0034032,,0.10714285714285714
GO:0006163,,0.05434782608695652
GO:0006164,,0.05172413793103448
GO:0009152,,0.05357142857142857
GO:0009150,,0.05813953488372093
GO:0072522,,0.047619047619047616
GO:0034030,,0.13333333333333333
GO:0033875,,0.10714285714285714
GO:0009260,,0.07246376811594203
GO:0009259,,0.06666666666666667
GO:0019693,,0.06481481481481481
GO:0035384,,0.25
GO:0046390,,0.07042253521126761
Pfam:PF06791,,0.0
GO:0035383,,0.17647058823529413
GO:0098003,,0.0
Pfam:PF05138,,0.0
EC:1.14.-.-,,0.0
EC:1.14.13.-,,0.0
EC:1.14.13.149,,0.0
GO:0072329,,0.0
GO:0097266,,0.0
GO:0010124,,0.0
GO:0006805,,0.0
GO:0009852,,0.0
GO:0009407,,0.058823529411764705
GO:0042447,,0.0
GO:0042445,,0.0
GO:0065008,,0.014018691588785047
GO:0046395,,0.005555555555555556
GO:0098754,,0.038461538461538464
GO:0042178,,0.0
GO:0009850,,0.0
GO:0042537,,0.0
GO:0016054,,0.005291005291005291
GO:0004497,,0.0
GO:0010817,,0.0
GO:0016709,,0.0
GO:0016705,,0.0
GO:0009404,,0.05263157894736842
Pfam:PF08352,,0.0
Pfam:PF00149,,0.0
GO:0019899,,0.0
GO:0051184,,0.0
GO:0001217,,0.125
GO:0044255,,0.025974025974025976
GO:0045717,,0.5
GO:0051055,,0.5
GO:0045833,,0.5
GO:0062014,,0.0
GO:0010565,,0.4
GO:0019216,,0.3333333333333333
GO:0062012,,0.3333333333333333
GO:0045922,,0.5
GO:0019217,,0.3333333333333333
GO:0006633,,0.05263157894736842
GO:0042304,,0.5
GO:0006631,,0.01639344262295082
GO:0046890,,0.5
GO:0072330,,0.022222222222222223
GO:0008610,,0.04487179487179487
Pfam:PF01546,,0.09090909090909091
Pfam:PF07681,,0.0
EC:3.5.1.18,,0.0
GO:0050897,,0.0
GO:0008233,,0.03271028037383177
GO:0019877,,0.0
GO:0046451,,0.08333333333333333
GO:0009085,,0.08333333333333333
GO:0009089,,0.08333333333333333
Pfam:PF03446,,0.1
EC:1.1.1.60,,0.0
GO:0006553,,0.06666666666666667
GO:0009014,,0.0
Pfam:PF14833,,0.0
GO:0008679,,0.0
GO:0050661,,0.08108108108108109
GO:0046185,,0.0
GO:0042737,,0.0
GO:0046296,,0.0
GO:0009436,,0.0
GO:0046487,,0.0
GO:0009441,,0.0
GO:0034310,,0.0
Pfam:PF01613,,0.0
GO:0034308,,0.0
EC:1.5.-.-,,0.0625
EC:1.5.1.42,,0.0
GO:0006081,,0.02631578947368421
EC:1.5.1.-,,0.0
GO:0008752,,0.0
GO:0019740,,0.0
GO:0046113,,0.0
GO:0016646,,0.06666666666666667
GO:0016645,,0.058823529411764705
GO:0072529,,0.0
GO:0006208,,0.0
GO:0006206,,0.038461538461538464
GO:0072527,,0.06666666666666667
GO:0042602,,0.0
Pfam:PF01558,,0.0
Pfam:PF01855,,0.0
GO:0006212,,0.0
GO:0019860,,0.0
Pfam:PF17147,,0.0
Pfam:CL0254,,0.0
Pfam:CL0591,,0.0
Pfam:PF02775,,0.0
EC:1.2.7.-,,0.0
GO:1901681,,0.027777777777777776
GO:0030976,,0.0
GO:0016625,,0.0
GO:0022900,,0.0
GO:0005506,,0.0
GO:0043873,,0.0
GO:0006979,,0.02857142857142857
Pfam:PF02910,,0.0
EC:1.3.-.-,,0.0625
EC:1.3.5.1,,0.0
GO:0050660,,0.0136986301369863
GO:0016627,,0.05263157894736842
GO:0016635,,0.0
GO:0008177,,0.0
EC:1.3.5.-,,0.0
GO:0000104,,0.0
GO:0006099,,0.058823529411764705
GO:0045282,,0.0
GO:0009061,,0.0
Pfam:PF01420,,0.0
Pfam:CL0151,,0.0625
GO:0045281,,0.0
GO:0005634,,0.0
EC:4.-.-.-,,0.026785714285714284
EC:4.1.-.-,,0.03529411764705882
EC:4.1.3.-,,0.05555555555555555
EC:4.1.3.34,,0.5
EC:4.1.3.6,,0.25
GO:0016830,,0.03488372093023256
GO:0016829,,0.024
GO:0016833,,0.0625
GO:0008815,,0.25
GO:0009346,,0.25
GO:0008816,,0.5
GO:0042592,,0.0
Pfam:CL0021,,0.037037037037037035
Pfam:PF01588,,0.0
GO:0019725,,0.0
GO:0045454,,0.0
Pfam:PF09334,,0.0
EC:6.1.1.10,,0.0
EC:6.1.-.-,,0.0
EC:6.1.1.-,,0.0
GO:0140098,,0.017341040462427744
GO:0140101,,0.046875
GO:0003723,,0.0182648401826484
GO:0004812,,0.0
GO:0016875,,0.0
GO:0004825,,0.0
GO:0006431,,0.0
GO:0043039,,0.0
GO:0071496,,0.0
GO:0000049,,0.0
GO:0048518,,0.02962962962962963
GO:0006418,,0.0
GO:0009891,,0.06976744186046512
GO:0031325,,0.057692307692307696
GO:0031328,,0.05
GO:0048522,,0.044444444444444446
GO:0010557,,0.047619047619047616
GO:0010604,,0.09090909090909091
GO:0010628,,0.02631578947368421
GO:0009893,,0.05454545454545454
GO:0051173,,0.06976744186046512
GO:0031668,,0.0
